mesaid,line,linetime,offwrist,activity,marker,whitelight,redlight,greenlight,bluelight,wake,interval,dayofweek,daybymidnight,daybynoon
3840,1,20:00:00,0,13.00,0,690.2700,4.4400,29.9000,385.0000,1,ACTIVE,2,1,1
3840,2,20:00:30,0,62.00,0,48.7900,8.3200,3.3500,0.9750,1,ACTIVE,2,1,1
3840,3,20:01:00,0,12.00,0,58.6600,10.6000,3.9000,1.0900,1,ACTIVE,2,1,1
3840,4,20:01:30,0,64.00,0,37.7200,8.3200,2.1700,0.2840,1,ACTIVE,2,1,1
3840,5,20:02:00,0,104.00,0,85.0800,14.0000,6.1400,0.3160,1,ACTIVE,2,1,1
3840,6,20:02:30,0,18.00,0,72.8300,12.8000,5.0600,0.1720,1,ACTIVE,2,1,1
3840,7,20:03:00,0,36.00,0,24.3800,6.2800,1.1800,0.1220,1,ACTIVE,2,1,1
3840,8,20:03:30,0,55.00,0,26.7800,6.7000,1.3500,0.1480,1,ACTIVE,2,1,1
3840,9,20:04:00,0,139.00,0,22.9500,5.5100,1.2100,0.1480,1,ACTIVE,2,1,1
3840,10,20:04:30,0,23.00,0,26.2600,6.7000,1.2900,0.1330,1,ACTIVE,2,1,1
3840,11,20:05:00,0,32.00,0,23.8700,6.1400,1.1600,0.1270,1,ACTIVE,2,1,1
3840,12,20:05:30,0,6.00,0,19.0500,4.4400,1.0400,0.1220,0,ACTIVE,2,1,1
3840,13,20:06:00,0,1.00,0,17.4900,4.1600,0.9330,0.1090,0,ACTIVE,2,1,1
3840,14,20:06:30,0,0.00,0,24.6200,6.2800,1.2100,0.1330,0,ACTIVE,2,1,1
3840,15,20:07:00,0,50.00,0,20.2300,5.0600,1.0200,0.1330,1,ACTIVE,2,1,1
3840,16,20:07:30,0,50.00,0,17.2200,4.3400,0.8560,0.1090,1,ACTIVE,2,1,1
3840,17,20:08:00,0,90.00,0,10.8700,2.5800,0.5790,0.0790,1,ACTIVE,2,1,1
3840,18,20:08:30,0,71.00,0,8.2100,1.5400,0.5310,0.1450,1,ACTIVE,2,1,1
3840,19,20:09:00,0,111.00,0,17.4600,2.9400,1.2100,0.3300,1,ACTIVE,2,1,1
3840,20,20:09:30,0,6.00,0,21.8700,3.9800,1.4400,0.4190,1,ACTIVE,2,1,1
3840,21,20:10:00,0,11.00,0,21.4900,3.8100,1.4400,0.4190,1,ACTIVE,2,1,1
3840,22,20:10:30,0,8.00,0,20.0500,3.6500,1.3200,0.3840,0,ACTIVE,2,1,1
3840,23,20:11:00,0,1.00,0,19.8000,3.6500,1.2900,0.3840,1,ACTIVE,2,1,1
3840,24,20:11:30,0,0.00,0,20.6900,3.8100,1.3500,0.4100,1,ACTIVE,2,1,1
3840,25,20:12:00,0,139.00,0,23.1100,4.1600,1.5400,0.4280,1,ACTIVE,2,1,1
3840,26,20:12:30,0,45.00,0,13.2000,2.2200,0.9130,0.2720,1,ACTIVE,2,1,1
3840,27,20:13:00,0,34.00,0,12.5500,2.0800,0.8750,0.2720,1,ACTIVE,2,1,1
3840,28,20:13:30,0,188.00,0,10.1100,1.6700,0.7040,0.2230,1,ACTIVE,2,1,1
3840,29,20:14:00,0,59.00,0,7.2200,1.2600,0.4870,0.1450,1,ACTIVE,2,1,1
3840,30,20:14:30,0,23.00,0,12.8500,2.3700,0.8370,0.2600,1,ACTIVE,2,1,1
3840,31,20:15:00,0,101.00,0,19.3400,2.7000,1.4700,0.4570,1,ACTIVE,2,1,1
3840,32,20:15:30,0,165.00,0,23.2100,4.3400,1.5000,0.4100,1,ACTIVE,2,1,1
3840,33,20:16:00,0,115.00,0,24.4600,4.6400,1.5700,0.4280,1,ACTIVE,2,1,1
3840,34,20:16:30,0,124.00,0,24.1400,4.3400,1.6000,0.4470,1,ACTIVE,2,1,1
3840,35,20:17:00,0,115.00,0,22.0500,3.8100,1.5000,0.4190,1,ACTIVE,2,1,1
3840,36,20:17:30,0,32.00,0,30.2200,5.5100,1.9900,0.5430,1,ACTIVE,2,1,1
3840,37,20:18:00,0,27.00,0,22.1000,3.5700,1.5700,0.4190,1,ACTIVE,2,1,1
3840,38,20:18:30,0,194.00,0,21.4600,3.8100,1.4400,0.3840,1,ACTIVE,2,1,1
3840,39,20:19:00,0,87.00,0,67.3000,11.0000,4.7400,1.3200,1,ACTIVE,2,1,1
3840,40,20:19:30,0,14.00,0,79.3800,12.8000,5.6300,1.5400,1,ACTIVE,2,1,1
3840,41,20:20:00,0,0.00,0,88.4500,14.3000,6.2800,1.7100,1,ACTIVE,2,1,1
3840,42,20:20:30,0,62.00,0,55.8200,9.2700,3.9000,1.0900,1,ACTIVE,2,1,1
3840,43,20:21:00,0,0.00,0,22.4300,3.9800,1.5000,0.4280,1,ACTIVE,2,1,1
3840,44,20:21:30,0,79.00,0,26.2200,4.8400,1.7100,0.4870,1,ACTIVE,2,1,1
3840,45,20:22:00,0,101.00,0,27.9800,5.1700,1.8300,0.5200,1,ACTIVE,2,1,1
3840,46,20:22:30,0,177.00,0,15.0400,3.3500,0.8560,0.1270,1,ACTIVE,2,1,1
3840,47,20:23:00,0,71.00,0,29.3700,5.2800,1.9500,0.5790,1,ACTIVE,2,1,1
3840,48,20:23:30,0,40.00,0,72.5400,6.4200,6.4200,1.9900,1,ACTIVE,2,1,1
3840,49,20:24:00,0,34.00,0,178.7700,31.2000,12.0000,4.1600,1,ACTIVE,2,1,1
3840,50,20:24:30,0,0.00,0,324.8800,48.1000,24.0000,7.3100,0,ACTIVE,2,1,1
3840,51,20:25:00,0,17.00,0,325.4100,48.1000,24.0000,7.8000,1,ACTIVE,2,1,1
3840,52,20:25:30,0,37.00,0,201.2700,34.8000,13.7000,4.1600,1,ACTIVE,2,1,1
3840,53,20:26:00,0,0.00,0,201.7400,31.2000,14.6000,4.4400,0,ACTIVE,2,1,1
3840,54,20:26:30,0,66.00,0,152.4000,33.3000,8.6900,2.5300,1,ACTIVE,2,1,1
3840,55,20:27:00,0,0.00,0,250.7900,37.1000,18.5000,5.8800,0,ACTIVE,2,1,1
3840,56,20:27:30,0,0.00,0,198.4200,34.8000,13.4000,3.9000,0,ACTIVE,2,1,1
3840,57,20:28:00,0,0.00,0,244.2700,34.0000,18.5000,6.1400,0,ACTIVE,2,1,1
3840,58,20:28:30,0,2.00,0,293.7800,42.2000,22.1000,6.7000,1,ACTIVE,2,1,1
3840,59,20:29:00,0,8.00,0,245.2200,31.2000,19.4000,6.1400,1,ACTIVE,2,1,1
3840,60,20:29:30,0,159.00,0,12.3800,2.5800,0.7350,0.2090,1,ACTIVE,2,1,1
3840,61,20:30:00,0,52.00,0,23.0500,4.6400,1.4400,0.1800,1,ACTIVE,2,1,1
3840,62,20:30:30,0,0.00,0,32.5700,5.6300,2.2200,0.6180,1,ACTIVE,2,1,1
3840,63,20:31:00,0,0.00,0,32.5700,5.6300,2.2200,0.6180,1,ACTIVE,2,1,1
3840,64,20:31:30,0,57.00,0,34.9400,6.7000,2.2200,0.6320,1,ACTIVE,2,1,1
3840,65,20:32:00,0,230.00,0,22.0200,3.6500,1.5400,0.4570,1,ACTIVE,2,1,1
3840,66,20:32:30,0,104.00,0,19.2700,4.1600,1.1100,0.3230,1,ACTIVE,2,1,1
3840,67,20:33:00,0,38.00,0,7.1000,1.4100,0.4470,0.0679,1,ACTIVE,2,1,1
3840,68,20:33:30,0,62.00,0,3.6400,0.6460,0.2440,0.0694,1,ACTIVE,2,1,1
3840,69,20:34:00,0,47.00,0,4.8900,0.7680,0.3520,0.0981,1,ACTIVE,2,1,1
3840,70,20:34:30,0,62.00,0,0.2900,0.0807,0.0125,0.0000,1,ACTIVE,2,1,1
3840,71,20:35:00,0,94.00,0,22.3400,2.9400,1.7500,0.4770,1,ACTIVE,2,1,1
3840,72,20:35:30,0,66.00,0,13.4600,2.1700,0.9540,0.2840,1,ACTIVE,2,1,1
3840,73,20:36:00,0,38.00,0,9.7500,1.3800,0.7350,0.2440,1,ACTIVE,2,1,1
3840,74,20:36:30,0,43.00,0,7.3900,0.8370,0.6050,0.2230,1,ACTIVE,2,1,1
3840,75,20:37:00,0,183.00,0,1.3900,0.3230,0.0756,0.0093,1,ACTIVE,2,1,1
3840,76,20:37:30,0,194.00,0,0.8600,0.1690,0.0523,0.0235,1,ACTIVE,2,1,1
3840,77,20:38:00,0,111.00,0,68.3400,11.0000,4.9500,0.5920,1,ACTIVE,2,1,1
3840,78,20:38:30,0,216.00,0,58.6200,11.0000,3.9000,0.1020,1,ACTIVE,2,1,1
3840,79,20:39:00,0,45.00,0,2.7700,0.0939,0.2770,0.1220,1,ACTIVE,2,1,1
3840,80,20:39:30,0,177.00,0,0.6400,0.2190,0.0070,0.0861,1,ACTIVE,2,1,1
3840,81,20:40:00,0,159.00,0,11.7200,2.6400,0.6600,0.0960,1,ACTIVE,2,1,1
3840,82,20:40:30,0,25.00,0,21.1500,4.1600,1.3200,0.3600,1,ACTIVE,2,1,1
3840,83,20:41:00,0,11.00,0,23.3000,4.6400,1.4400,0.4100,1,ACTIVE,2,1,1
3840,84,20:41:30,0,0.00,0,28.6800,5.6300,1.7900,0.5310,0,ACTIVE,2,1,1
3840,85,20:42:00,0,0.00,0,30.4500,5.7600,1.9500,0.6050,0,ACTIVE,2,1,1
3840,86,20:42:30,0,17.00,0,30.4300,5.7600,1.9500,0.5790,0,ACTIVE,2,1,1
3840,87,20:43:00,0,0.00,0,28.2700,5.2800,1.8300,0.5550,0,ACTIVE,2,1,1
3840,88,20:43:30,0,0.00,0,32.4700,5.7600,2.1700,0.6600,1,ACTIVE,2,1,1
3840,89,20:44:00,0,23.00,0,31.3600,6.0100,1.9900,0.5790,1,ACTIVE,2,1,1
3840,90,20:44:30,0,90.00,0,20.3900,3.5700,1.3800,0.3840,1,ACTIVE,2,1,1
3840,91,20:45:00,0,290.00,0,2.5500,0.5790,0.1390,0.0470,1,ACTIVE,2,1,1
3840,92,20:45:30,0,320.00,0,0.0200,0.0099,0.0000,0.0000,1,ACTIVE,2,1,1
3840,93,20:46:00,0,120.00,0,5.9800,1.3800,0.3300,0.0440,1,ACTIVE,2,1,1
3840,94,20:46:30,0,76.00,0,0.8900,0.2490,0.0378,0.0046,1,ACTIVE,2,1,1
3840,95,20:47:00,0,124.00,0,6.0300,0.7200,0.4870,0.1580,1,ACTIVE,2,1,1
3840,96,20:47:30,0,209.00,0,75.4600,4.7400,7.1500,2.1700,1,ACTIVE,2,1,1
3840,97,20:48:00,0,97.00,0,12.8500,1.3200,1.0900,0.3840,1,ACTIVE,2,1,1
3840,98,20:48:30,0,320.00,0,11.1600,1.0200,0.9750,0.3450,1,ACTIVE,2,1,1
3840,99,20:49:00,0,183.00,0,7.0700,0.5920,0.6320,0.2090,1,ACTIVE,2,1,1
3840,100,20:49:30,0,62.00,0,5.3500,0.6890,0.4190,0.1450,1,ACTIVE,2,1,1
3840,101,20:50:00,0,0.00,0,8.0400,1.5400,0.5200,0.0790,1,ACTIVE,2,1,1
3840,102,20:50:30,0,14.00,0,7.3000,1.3800,0.4770,0.0679,1,ACTIVE,2,1,1
3840,103,20:51:00,0,201.00,0,93.0800,7.6300,8.3200,3.0700,1,ACTIVE,2,1,1
3840,104,20:51:30,0,1.00,0,191.3300,14.6000,17.4000,6.2800,1,ACTIVE,2,1,1
3840,105,20:52:00,0,0.00,0,191.3300,14.6000,17.4000,6.2800,1,ACTIVE,2,1,1
3840,106,20:52:30,0,0.00,0,191.1800,14.6000,17.4000,6.1400,0,ACTIVE,2,1,1
3840,107,20:53:00,0,0.00,0,191.3300,14.6000,17.4000,6.2800,0,ACTIVE,2,1,1
3840,108,20:53:30,0,1.00,0,187.9200,14.6000,17.0000,6.1400,0,ACTIVE,2,1,1
3840,109,20:54:00,0,8.00,0,131.9600,15.3000,10.8000,3.4200,0,ACTIVE,2,1,1
3840,110,20:54:30,0,6.00,0,142.7700,15.3000,12.0000,3.4200,0,ACTIVE,2,1,1
3840,111,20:55:00,0,0.00,0,147.5900,15.3000,12.6000,3.5700,0,ACTIVE,2,1,1
3840,112,20:55:30,0,0.00,0,152.7200,15.3000,13.1000,3.8100,0,ACTIVE,2,1,1
3840,113,20:56:00,0,1.00,0,145.7300,14.3000,12.6000,3.8100,0,ACTIVE,2,1,1
3840,114,20:56:30,0,17.00,0,140.8100,14.3000,12.0000,3.5700,0,ACTIVE,2,1,1
3840,115,20:57:00,0,0.00,0,118.0700,15.3000,9.2700,2.8800,0,ACTIVE,2,1,1
3840,116,20:57:30,0,14.00,0,117.8100,15.3000,9.2700,2.6400,0,ACTIVE,2,1,1
3840,117,20:58:00,0,0.00,0,113.4400,15.6000,8.6900,2.6400,0,ACTIVE,2,1,1
3840,118,20:58:30,0,2.00,0,112.7000,15.3000,8.6900,2.6400,0,ACTIVE,2,1,1
3840,119,20:59:00,0,0.00,0,111.2700,14.6000,8.6900,2.6400,0,ACTIVE,2,1,1
3840,120,20:59:30,0,4.00,0,111.2700,14.6000,8.6900,2.6400,0,ACTIVE,2,1,1
3840,121,21:00:00,0,4.00,0,110.5800,14.3000,8.6900,2.6400,0,ACTIVE,2,1,1
3840,122,21:00:30,0,0.00,0,115.0100,14.0000,9.2700,2.6400,0,ACTIVE,2,1,1
3840,123,21:01:00,0,0.00,0,115.0100,14.0000,9.2700,2.6400,0,ACTIVE,2,1,1
3840,124,21:01:30,0,2.00,0,110.5800,14.3000,8.6900,2.6400,0,ACTIVE,2,1,1
3840,125,21:02:00,0,0.00,0,109.2400,13.7000,8.6900,2.6400,0,ACTIVE,2,1,1
3840,126,21:02:30,0,0.00,0,109.9000,14.0000,8.6900,2.6400,0,ACTIVE,2,1,1
3840,127,21:03:00,0,0.00,0,110.5800,14.3000,8.6900,2.6400,0,ACTIVE,2,1,1
3840,128,21:03:30,0,0.00,0,109.2400,13.7000,8.6900,2.6400,0,ACTIVE,2,1,1
3840,129,21:04:00,0,21.00,0,88.7200,13.7000,6.5600,0.9540,1,ACTIVE,2,1,1
3840,130,21:04:30,0,0.00,0,92.5800,13.7000,7.0000,0.9540,0,ACTIVE,2,1,1
3840,131,21:05:00,0,0.00,0,92.5800,13.7000,7.0000,0.9540,0,ACTIVE,2,1,1
3840,132,21:05:30,0,0.00,0,92.6000,13.7000,7.0000,0.9750,0,ACTIVE,2,1,1
3840,133,21:06:00,0,0.00,0,92.5800,13.7000,7.0000,0.9540,0,ACTIVE,2,1,1
3840,134,21:06:30,0,0.00,0,94.6300,14.6000,7.0000,0.9750,0,ACTIVE,2,1,1
3840,135,21:07:00,0,0.00,0,93.9900,14.3000,7.0000,1.0200,0,ACTIVE,2,1,1
3840,136,21:07:30,0,59.00,0,77.8300,9.4700,6.2800,1.7500,1,ACTIVE,2,1,1
3840,137,21:08:00,0,76.00,0,17.5200,4.1600,0.9330,0.1360,1,ACTIVE,2,1,1
3840,138,21:08:30,0,13.00,0,13.4100,3.3500,0.6740,0.0919,1,ACTIVE,2,1,1
3840,139,21:09:00,0,159.00,0,2.4800,0.6180,0.1240,0.0185,1,ACTIVE,2,1,1
3840,140,21:09:30,0,12.00,0,5.1700,0.8940,0.3520,0.0981,1,ACTIVE,2,1,1
3840,141,21:10:00,0,124.00,0,6.1600,1.2100,0.3840,0.1120,1,ACTIVE,2,1,1
3840,142,21:10:30,0,139.00,0,4.1500,0.9750,0.2230,0.0325,1,ACTIVE,2,1,1
3840,143,21:11:00,0,64.00,0,4.2200,0.7680,0.2770,0.0825,1,ACTIVE,2,1,1
3840,144,21:11:30,0,2.00,0,3.4500,0.4190,0.2770,0.0825,1,ACTIVE,2,1,1
3840,145,21:12:00,0,8.00,0,3.0900,0.3920,0.2440,0.0825,0,ACTIVE,2,1,1
3840,146,21:12:30,0,0.00,0,3.0400,0.3760,0.2440,0.0694,0,ACTIVE,2,1,1
3840,147,21:13:00,0,0.00,0,2.1800,0.3760,0.1510,0.0230,0,ACTIVE,2,1,1
3840,148,21:13:30,0,0.00,0,2.1600,0.3680,0.1510,0.0230,0,ACTIVE,2,1,1
3840,149,21:14:00,0,0.00,0,2.1600,0.3680,0.1510,0.0230,1,ACTIVE,2,1,1
3840,150,21:14:30,0,90.00,0,3.5200,0.5920,0.2440,0.0694,1,ACTIVE,2,1,1
3840,151,21:15:00,0,139.00,0,3.3700,0.5200,0.2440,0.0825,1,ACTIVE,2,1,1
3840,152,21:15:30,0,159.00,0,4.2400,0.4770,0.3520,0.0981,1,ACTIVE,2,1,1
3840,153,21:16:00,0,230.00,0,5.3000,0.9540,0.3520,0.0981,1,ACTIVE,2,1,1
3840,154,21:16:30,0,73.00,0,1.9200,0.2960,0.1390,0.0470,1,ACTIVE,2,1,1
3840,155,21:17:00,0,104.00,0,1.6100,0.2960,0.1050,0.0347,1,ACTIVE,2,1,1
3840,156,21:17:30,0,255.00,0,2.3600,0.4570,0.1510,0.0230,1,ACTIVE,2,1,1
3840,157,21:18:00,0,0.00,0,2.7200,0.5200,0.1760,0.0230,1,ACTIVE,2,1,1
3840,158,21:18:30,0,0.00,0,2.9600,0.5310,0.2000,0.0279,1,ACTIVE,2,1,1
3840,159,21:19:00,0,1.00,0,2.9900,0.5430,0.2000,0.0279,0,ACTIVE,2,1,1
