mesaid,line,linetime,offwrist,activity,marker,whitelight,redlight,greenlight,bluelight,wake,interval,dayofweek,daybymidnight,daybynoon
2145,1,19:30:00,0,0.00,0,502.8800,0.7680,17.0000,324.0000,1,ACTIVE,5,1,1
2145,2,19:30:30,0,519.00,0,5.9500,0.9750,0.4280,0.0480,1,ACTIVE,5,1,1
2145,3,19:31:00,0,43.00,0,11.6500,1.6700,0.8940,0.1140,1,ACTIVE,5,1,1
2145,4,19:31:30,0,87.00,1,8.7000,1.6000,0.5790,0.0740,1,ACTIVE,5,1,1
2145,5,19:32:00,0,108.00,0,2.5300,0.4370,0.1760,0.0185,1,ACTIVE,5,1,1
2145,6,19:32:30,0,87.00,0,1.3300,0.2000,0.1000,0.0115,1,ACTIVE,5,1,1
2145,7,19:33:00,0,66.00,0,2.0000,0.3450,0.1390,0.0185,1,ACTIVE,5,1,1
2145,8,19:33:30,0,27.00,0,0.8200,0.1220,0.0622,0.0070,1,ACTIVE,5,1,1
2145,9,19:34:00,0,31.00,0,0.2300,0.0042,0.0251,0.0023,1,ACTIVE,5,1,1
2145,10,19:34:30,0,38.00,0,0.2500,0.0128,0.0251,0.0023,1,ACTIVE,5,1,1
2145,11,19:35:00,0,0.00,0,0.4300,0.0470,0.0347,0.0173,0,ACTIVE,5,1,1
2145,12,19:35:30,0,0.00,0,0.3100,0.0386,0.0251,0.0023,0,ACTIVE,5,1,1
2145,13,19:36:00,0,45.00,0,0.2800,0.0256,0.0251,0.0023,1,ACTIVE,5,1,1
2145,14,19:36:30,0,52.00,0,0.2500,0.0128,0.0251,0.0023,1,ACTIVE,5,1,1
2145,15,19:37:00,0,64.00,0,0.2500,0.0128,0.0251,0.0023,1,ACTIVE,5,1,1
2145,16,19:37:30,0,36.00,0,0.7500,0.0900,0.0622,0.0070,1,ACTIVE,5,1,1
2145,17,19:38:00,0,45.00,0,0.9700,0.0773,0.0880,0.0292,1,ACTIVE,5,1,1
2145,18,19:38:30,0,8.00,0,1.0300,0.1020,0.0880,0.0292,1,ACTIVE,5,1,1
2145,19,19:39:00,0,87.00,0,1.7500,0.2330,0.1390,0.0162,1,ACTIVE,5,1,1
2145,20,19:39:30,0,34.00,0,1.0300,0.1020,0.0880,0.0292,1,ACTIVE,5,1,1
2145,21,19:40:00,0,43.00,0,0.2800,0.0256,0.0251,0.0023,1,ACTIVE,5,1,1
2145,22,19:40:30,0,129.00,0,0.2600,0.0170,0.0251,0.0023,1,ACTIVE,5,1,1
2145,23,19:41:00,0,52.00,0,4.4600,0.4670,0.3840,0.0571,1,ACTIVE,5,1,1
2145,24,19:41:30,0,104.00,0,0.2500,0.0128,0.0251,0.0023,1,ACTIVE,5,1,1
2145,25,19:42:00,0,50.00,0,0.4000,0.0339,0.0347,0.0173,1,ACTIVE,5,1,1
2145,26,19:42:30,0,11.00,0,0.2300,0.0042,0.0251,0.0023,1,ACTIVE,5,1,1
2145,27,19:43:00,0,0.00,0,0.2300,0.0042,0.0251,0.0023,0,ACTIVE,5,1,1
2145,28,19:43:30,0,30.00,0,0.2500,0.0128,0.0251,0.0023,1,ACTIVE,5,1,1
2145,29,19:44:00,0,43.00,0,0.2300,0.0042,0.0251,0.0023,1,ACTIVE,5,1,1
2145,30,19:44:30,0,36.00,0,0.2500,0.0128,0.0251,0.0023,1,ACTIVE,5,1,1
2145,31,19:45:00,0,31.00,0,0.2500,0.0128,0.0251,0.0023,1,ACTIVE,5,1,1
2145,32,19:45:30,0,90.00,0,0.6800,0.0596,0.0622,0.0070,1,ACTIVE,5,1,1
2145,33,19:46:00,0,28.00,0,0.2600,0.0170,0.0251,0.0023,1,ACTIVE,5,1,1
2145,34,19:46:30,0,134.00,0,0.2800,0.0256,0.0251,0.0023,1,ACTIVE,5,1,1
2145,35,19:47:00,0,309.00,0,0.2500,0.0128,0.0251,0.0023,1,ACTIVE,5,1,1
2145,36,19:47:30,0,271.00,0,0.7800,0.1020,0.0622,0.0070,1,ACTIVE,5,1,1
2145,37,19:48:00,0,223.00,0,0.6800,0.0559,0.0622,0.0070,1,ACTIVE,5,1,1
2145,38,19:48:30,0,101.00,0,0.2500,0.0128,0.0251,0.0023,1,ACTIVE,5,1,1
2145,39,19:49:00,0,30.00,0,0.2500,0.0128,0.0251,0.0023,1,ACTIVE,5,1,1
2145,40,19:49:30,0,59.00,0,0.4300,0.0470,0.0347,0.0173,1,ACTIVE,5,1,1
2145,41,19:50:00,0,94.00,0,1.8800,0.2960,0.1390,0.0115,1,ACTIVE,5,1,1
2145,42,19:50:30,0,23.00,0,0.8000,0.1120,0.0622,0.0070,1,ACTIVE,5,1,1
2145,43,19:51:00,0,28.00,0,1.5700,0.3090,0.1000,0.0115,1,ACTIVE,5,1,1
2145,44,19:51:30,0,0.00,0,1.5400,0.2960,0.1000,0.0070,0,ACTIVE,5,1,1
2145,45,19:52:00,0,17.00,0,1.6200,0.3300,0.1000,0.0115,1,ACTIVE,5,1,1
2145,46,19:52:30,0,7.00,0,1.5300,0.2900,0.1000,0.0070,0,ACTIVE,5,1,1
2145,47,19:53:00,0,1.00,0,2.0300,0.3600,0.1390,0.0162,0,ACTIVE,5,1,1
2145,48,19:53:30,0,6.00,0,1.5000,0.2770,0.1000,0.0115,1,ACTIVE,5,1,1
2145,49,19:54:00,0,76.00,0,0.8500,0.1360,0.0622,0.0070,1,ACTIVE,5,1,1
2145,50,19:54:30,0,59.00,0,1.3200,0.1960,0.1000,0.0115,1,ACTIVE,5,1,1
2145,51,19:55:00,0,13.00,0,0.4200,0.0900,0.0251,0.0023,1,ACTIVE,5,1,1
2145,52,19:55:30,0,12.00,0,0.2800,0.0256,0.0251,0.0023,1,ACTIVE,5,1,1
2145,53,19:56:00,0,0.00,0,0.2300,0.0042,0.0251,0.0023,0,ACTIVE,5,1,1
2145,54,19:56:30,0,0.00,0,0.4700,0.1120,0.0251,0.0023,0,ACTIVE,5,1,1
2145,55,19:57:00,0,0.00,0,0.3700,0.0679,0.0251,0.0023,0,ACTIVE,5,1,1
2145,56,19:57:30,0,0.00,0,0.3000,0.0339,0.0251,0.0023,0,ACTIVE,5,1,1
2145,57,19:58:00,0,0.00,0,0.2600,0.0170,0.0251,0.0023,0,ACTIVE,5,1,1
2145,58,19:58:30,0,0.00,0,0.2800,0.0256,0.0251,0.0023,0,ACTIVE,5,1,1
2145,59,19:59:00,0,1.00,0,1.0300,0.2190,0.0622,0.0023,0,ACTIVE,5,1,1
2145,60,19:59:30,0,30.00,0,1.0100,0.2090,0.0622,0.0023,1,ACTIVE,5,1,1
2145,61,20:00:00,0,28.00,0,0.8900,0.1550,0.0622,0.0070,1,ACTIVE,5,1,1
2145,62,20:00:30,0,0.00,0,0.2600,0.0170,0.0251,0.0023,1,ACTIVE,5,1,1
2145,63,20:01:00,0,0.00,0,0.2500,0.0128,0.0251,0.0023,1,ACTIVE,5,1,1
2145,64,20:01:30,0,83.00,0,0.7700,0.0981,0.0622,0.0070,1,ACTIVE,5,1,1
2145,65,20:02:00,0,183.00,0,0.8500,0.1330,0.0622,0.0070,1,ACTIVE,5,1,1
2145,66,20:02:30,0,148.00,0,2.0300,0.3600,0.1390,0.0162,1,ACTIVE,5,1,1
2145,67,20:03:00,0,94.00,0,7.8400,1.8300,0.4280,0.0535,1,ACTIVE,5,1,1
2145,68,20:03:30,0,0.00,0,5.4700,0.9330,0.3840,0.0395,1,ACTIVE,5,1,1
2145,69,20:04:00,0,43.00,0,6.2100,0.9330,0.4670,0.0571,1,ACTIVE,5,1,1
2145,70,20:04:30,0,129.00,0,2.5300,0.4370,0.1760,0.0185,1,ACTIVE,5,1,1
2145,71,20:05:00,0,76.00,0,1.9300,0.3160,0.1390,0.0185,1,ACTIVE,5,1,1
2145,72,20:05:30,0,134.00,0,1.3500,0.2090,0.1000,0.0115,1,ACTIVE,5,1,1
2145,73,20:06:00,0,20.00,0,1.6000,0.3230,0.1000,0.0115,1,ACTIVE,5,1,1
2145,74,20:06:30,0,5.00,0,0.3300,0.0470,0.0251,0.0023,1,ACTIVE,5,1,1
2145,75,20:07:00,0,87.00,0,11.5200,3.3500,0.4670,0.0279,1,ACTIVE,5,1,1
2145,76,20:07:30,0,177.00,0,25.8800,4.8400,1.7100,0.1720,1,ACTIVE,5,1,1
2145,77,20:08:00,0,59.00,0,0.5500,0.1020,0.0347,0.0173,1,ACTIVE,5,1,1
2145,78,20:08:30,0,57.00,0,1.1300,0.2600,0.0622,0.0070,1,ACTIVE,5,1,1
2145,79,20:09:00,0,0.00,0,1.6200,0.3300,0.1000,0.0115,0,ACTIVE,5,1,1
2145,80,20:09:30,0,0.00,0,1.7200,0.3760,0.1000,0.0115,0,ACTIVE,5,1,1
2145,81,20:10:00,0,0.00,0,1.7200,0.3760,0.1000,0.0115,0,ACTIVE,5,1,1
2145,82,20:10:30,0,0.00,0,1.6000,0.3230,0.1000,0.0115,0,ACTIVE,5,1,1
2145,83,20:11:00,0,0.00,0,1.6900,0.3600,0.1000,0.0115,0,ACTIVE,5,1,1
2145,84,20:11:30,0,0.00,0,1.5900,0.3160,0.1000,0.0115,0,ACTIVE,5,1,1
2145,85,20:12:00,0,0.00,0,1.5900,0.3160,0.1000,0.0115,0,ACTIVE,5,1,1
2145,86,20:12:30,0,0.00,0,1.6700,0.3520,0.1000,0.0115,0,ACTIVE,5,1,1
2145,87,20:13:00,0,0.00,0,1.7200,0.3760,0.1000,0.0115,0,ACTIVE,5,1,1
2145,88,20:13:30,0,0.00,0,1.6500,0.3450,0.1000,0.0115,0,ACTIVE,5,1,1
2145,89,20:14:00,0,0.00,0,1.6900,0.3600,0.1000,0.0115,0,ACTIVE,5,1,1
2145,90,20:14:30,0,0.00,0,1.6900,0.3600,0.1000,0.0115,0,ACTIVE,5,1,1
2145,91,20:15:00,0,0.00,0,1.6900,0.3600,0.1000,0.0115,0,ACTIVE,5,1,1
2145,92,20:15:30,0,0.00,0,1.7200,0.3760,0.1000,0.0115,0,ACTIVE,5,1,1
2145,93,20:16:00,0,0.00,0,1.6400,0.3370,0.1000,0.0115,0,ACTIVE,5,1,1
