mesaid,line,linetime,offwrist,activity,marker,whitelight,redlight,greenlight,bluelight,wake,interval,dayofweek,daybymidnight,daybynoon
2903,1,19:00:00,1,,,,,,,,EXCLUDED,2,1,1
2903,2,19:00:30,1,,,,,,,,EXCLUDED,2,1,1
2903,3,19:01:00,1,,,,,,,,EXCLUDED,2,1,1
2903,4,19:01:30,1,,,,,,,,EXCLUDED,2,1,1
2903,5,19:02:00,1,,,,,,,,EXCLUDED,2,1,1
2903,6,19:02:30,1,,,,,,,,EXCLUDED,2,1,1
2903,7,19:03:00,1,,,,,,,,EXCLUDED,2,1,1
2903,8,19:03:30,1,,,,,,,,EXCLUDED,2,1,1
2903,9,19:04:00,1,,,,,,,,EXCLUDED,2,1,1
2903,10,19:04:30,1,,,,,,,,EXCLUDED,2,1,1
2903,11,19:05:00,1,,,,,,,,EXCLUDED,2,1,1
2903,12,19:05:30,1,,,,,,,,EXCLUDED,2,1,1
2903,13,19:06:00,1,,,,,,,,EXCLUDED,2,1,1
2903,14,19:06:30,1,,,,,,,,EXCLUDED,2,1,1
2903,15,19:07:00,1,,,,,,,,EXCLUDED,2,1,1
2903,16,19:07:30,1,,,,,,,,EXCLUDED,2,1,1
2903,17,19:08:00,1,,,,,,,,EXCLUDED,2,1,1
2903,18,19:08:30,1,,,,,,,,EXCLUDED,2,1,1
2903,19,19:09:00,1,,,,,,,,EXCLUDED,2,1,1
2903,20,19:09:30,1,,,,,,,,EXCLUDED,2,1,1
2903,21,19:10:00,1,,,,,,,,EXCLUDED,2,1,1
2903,22,19:10:30,1,,,,,,,,EXCLUDED,2,1,1
2903,23,19:11:00,1,,,,,,,,EXCLUDED,2,1,1
2903,24,19:11:30,1,,,,,,,,EXCLUDED,2,1,1
2903,25,19:12:00,1,,,,,,,,EXCLUDED,2,1,1
2903,26,19:12:30,1,,,,,,,,EXCLUDED,2,1,1
2903,27,19:13:00,1,,,,,,,,EXCLUDED,2,1,1
2903,28,19:13:30,1,,,,,,,,EXCLUDED,2,1,1
2903,29,19:14:00,1,,,,,,,,EXCLUDED,2,1,1
2903,30,19:14:30,1,,,,,,,,EXCLUDED,2,1,1
2903,31,19:15:00,1,,,,,,,,EXCLUDED,2,1,1
2903,32,19:15:30,1,,,,,,,,EXCLUDED,2,1,1
2903,33,19:16:00,1,,,,,,,,EXCLUDED,2,1,1
2903,34,19:16:30,1,,,,,,,,EXCLUDED,2,1,1
2903,35,19:17:00,1,,,,,,,,EXCLUDED,2,1,1
2903,36,19:17:30,1,,,,,,,,EXCLUDED,2,1,1
2903,37,19:18:00,1,,,,,,,,EXCLUDED,2,1,1
2903,38,19:18:30,1,,,,,,,,EXCLUDED,2,1,1
2903,39,19:19:00,1,,,,,,,,EXCLUDED,2,1,1
2903,40,19:19:30,1,,,,,,,,EXCLUDED,2,1,1
2903,41,19:20:00,1,,,,,,,,EXCLUDED,2,1,1
2903,42,19:20:30,1,,,,,,,,EXCLUDED,2,1,1
2903,43,19:21:00,1,,,,,,,,EXCLUDED,2,1,1
2903,44,19:21:30,1,,,,,,,,EXCLUDED,2,1,1
2903,45,19:22:00,1,,,,,,,,EXCLUDED,2,1,1
2903,46,19:22:30,1,,,,,,,,EXCLUDED,2,1,1
2903,47,19:23:00,1,,,,,,,,EXCLUDED,2,1,1
2903,48,19:23:30,1,,,,,,,,EXCLUDED,2,1,1
2903,49,19:24:00,1,,,,,,,,EXCLUDED,2,1,1
2903,50,19:24:30,1,,,,,,,,EXCLUDED,2,1,1
2903,51,19:25:00,1,,,,,,,,EXCLUDED,2,1,1
2903,52,19:25:30,1,,,,,,,,EXCLUDED,2,1,1
2903,53,19:26:00,1,,,,,,,,EXCLUDED,2,1,1
2903,54,19:26:30,1,,,,,,,,EXCLUDED,2,1,1
2903,55,19:27:00,1,,,,,,,,EXCLUDED,2,1,1
2903,56,19:27:30,1,,,,,,,,EXCLUDED,2,1,1
2903,57,19:28:00,1,,,,,,,,EXCLUDED,2,1,1
2903,58,19:28:30,1,,,,,,,,EXCLUDED,2,1,1
2903,59,19:29:00,1,,,,,,,,EXCLUDED,2,1,1
2903,60,19:29:30,1,,,,,,,1,EXCLUDED,2,1,1
2903,61,19:30:00,1,,,,,,,1,EXCLUDED,2,1,1
2903,62,19:30:30,1,,,,,,,1,EXCLUDED,2,1,1
2903,63,19:31:00,1,,,,,,,1,EXCLUDED,2,1,1
2903,64,19:31:30,0,150.00,0,88.6700,8.6900,7.8000,1.0900,1,ACTIVE,2,1,1
2903,65,19:32:00,0,22.00,1,91.1600,8.5000,8.1400,0.9750,1,ACTIVE,2,1,1
2903,66,19:32:30,0,47.00,1,91.2600,8.5000,8.1400,1.0600,1,ACTIVE,2,1,1
2903,67,19:33:00,0,27.00,0,80.7800,7.8000,7.1500,0.8560,1,ACTIVE,2,1,1
2903,68,19:33:30,0,2.00,0,72.2900,7.0000,6.4200,0.5790,1,ACTIVE,2,1,1
2903,69,19:34:00,0,65.00,0,60.6500,6.2800,5.2800,0.4870,1,ACTIVE,2,1,1
2903,70,19:34:30,0,94.00,0,48.7000,5.3900,4.1600,0.3160,1,ACTIVE,2,1,1
2903,71,19:35:00,0,14.00,0,55.9500,6.0100,4.8400,0.2440,1,ACTIVE,2,1,1
2903,72,19:35:30,0,80.00,0,61.5700,6.7000,5.2800,0.4770,1,ACTIVE,2,1,1
2903,73,19:36:00,0,80.00,0,60.9500,6.4200,5.2800,0.4870,1,ACTIVE,2,1,1
2903,74,19:36:30,0,70.00,0,71.7900,7.3100,6.2800,0.6050,1,ACTIVE,2,1,1
2903,75,19:37:00,0,24.00,0,81.0500,7.9700,7.1500,0.7510,1,ACTIVE,2,1,1
2903,76,19:37:30,0,98.00,0,46.7400,4.1600,4.2500,0.2840,1,ACTIVE,2,1,1
2903,77,19:38:00,0,83.00,0,10.8500,1.5400,0.8370,0.1120,1,ACTIVE,2,1,1
2903,78,19:38:30,0,27.00,0,11.0100,1.6000,0.8370,0.1190,1,ACTIVE,2,1,1
2903,79,19:39:00,0,80.00,0,11.7500,1.7100,0.8940,0.1300,1,ACTIVE,2,1,1
2903,80,19:39:30,0,98.00,0,12.1000,1.7100,0.9330,0.1300,1,ACTIVE,2,1,1
2903,81,19:40:00,0,117.00,0,11.7000,1.2900,0.9960,0.1120,1,ACTIVE,2,1,1
2903,82,19:40:30,0,60.00,0,9.8300,1.3500,0.7680,0.1120,1,ACTIVE,2,1,1
2903,83,19:41:00,0,10.00,0,10.4100,1.4100,0.8200,0.1120,1,ACTIVE,2,1,1
2903,84,19:41:30,0,75.00,0,9.8900,1.3800,0.7680,0.1120,1,ACTIVE,2,1,1
2903,85,19:42:00,0,47.00,0,9.3400,1.1300,0.7680,0.1020,1,ACTIVE,2,1,1
2903,86,19:42:30,0,179.00,0,11.2800,1.5000,0.8940,0.1190,1,ACTIVE,2,1,1
2903,87,19:43:00,0,314.00,0,10.7000,1.5400,0.8200,0.1140,1,ACTIVE,2,1,1
2903,88,19:43:30,0,77.00,0,11.7800,1.5700,0.9330,0.1240,1,ACTIVE,2,1,1
2903,89,19:44:00,0,276.00,0,11.4900,1.6700,0.8750,0.1140,1,ACTIVE,2,1,1
2903,90,19:44:30,0,140.00,0,10.4100,1.4100,0.8200,0.1120,1,ACTIVE,2,1,1
2903,91,19:45:00,0,91.00,0,10.5700,1.4100,0.8370,0.1140,1,ACTIVE,2,1,1
2903,92,19:45:30,0,295.00,0,45.5700,2.1300,4.6400,0.2440,1,ACTIVE,2,1,1
2903,93,19:46:00,0,167.00,0,24.2500,3.1400,1.9100,0.5550,1,ACTIVE,2,1,1
2903,94,19:46:30,0,211.00,0,1.0200,0.2600,0.0501,0.0046,1,ACTIVE,2,1,1
