mesaid,line,linetime,offwrist,activity,marker,whitelight,redlight,greenlight,bluelight,wake,interval,dayofweek,daybymidnight,daybynoon
2212,1,19:00:00,1,,,,,,,,EXCLUDED,3,1,1
2212,2,19:00:30,1,,,,,,,,EXCLUDED,3,1,1
2212,3,19:01:00,1,,,,,,,,EXCLUDED,3,1,1
2212,4,19:01:30,1,,,,,,,,EXCLUDED,3,1,1
2212,5,19:02:00,1,,,,,,,,EXCLUDED,3,1,1
2212,6,19:02:30,1,,,,,,,,EXCLUDED,3,1,1
2212,7,19:03:00,1,,,,,,,,EXCLUDED,3,1,1
2212,8,19:03:30,1,,,,,,,,EXCLUDED,3,1,1
2212,9,19:04:00,1,,,,,,,,EXCLUDED,3,1,1
2212,10,19:04:30,1,,,,,,,,EXCLUDED,3,1,1
2212,11,19:05:00,1,,,,,,,,EXCLUDED,3,1,1
2212,12,19:05:30,1,,,,,,,,EXCLUDED,3,1,1
2212,13,19:06:00,1,,,,,,,,EXCLUDED,3,1,1
2212,14,19:06:30,1,,,,,,,,EXCLUDED,3,1,1
2212,15,19:07:00,1,,,,,,,,EXCLUDED,3,1,1
2212,16,19:07:30,1,,,,,,,,EXCLUDED,3,1,1
2212,17,19:08:00,1,,,,,,,,EXCLUDED,3,1,1
2212,18,19:08:30,1,,,,,,,,EXCLUDED,3,1,1
2212,19,19:09:00,1,,,,,,,,EXCLUDED,3,1,1
2212,20,19:09:30,1,,,,,,,,EXCLUDED,3,1,1
2212,21,19:10:00,1,,,,,,,,EXCLUDED,3,1,1
2212,22,19:10:30,1,,,,,,,,EXCLUDED,3,1,1
2212,23,19:11:00,1,,,,,,,,EXCLUDED,3,1,1
2212,24,19:11:30,1,,,,,,,,EXCLUDED,3,1,1
2212,25,19:12:00,1,,,,,,,,EXCLUDED,3,1,1
2212,26,19:12:30,1,,,,,,,,EXCLUDED,3,1,1
2212,27,19:13:00,1,,,,,,,,EXCLUDED,3,1,1
2212,28,19:13:30,1,,,,,,,,EXCLUDED,3,1,1
2212,29,19:14:00,1,,,,,,,,EXCLUDED,3,1,1
2212,30,19:14:30,1,,,,,,,,EXCLUDED,3,1,1
2212,31,19:15:00,1,,,,,,,,EXCLUDED,3,1,1
2212,32,19:15:30,1,,,,,,,,EXCLUDED,3,1,1
2212,33,19:16:00,1,,,,,,,,EXCLUDED,3,1,1
2212,34,19:16:30,1,,,,,,,,EXCLUDED,3,1,1
2212,35,19:17:00,1,,,,,,,,EXCLUDED,3,1,1
2212,36,19:17:30,1,,,,,,,,EXCLUDED,3,1,1
2212,37,19:18:00,1,,,,,,,,EXCLUDED,3,1,1
2212,38,19:18:30,1,,,,,,,,EXCLUDED,3,1,1
2212,39,19:19:00,1,,,,,,,,EXCLUDED,3,1,1
2212,40,19:19:30,1,,,,,,,,EXCLUDED,3,1,1
2212,41,19:20:00,1,,,,,,,,EXCLUDED,3,1,1
2212,42,19:20:30,1,,,,,,,,EXCLUDED,3,1,1
2212,43,19:21:00,1,,,,,,,,EXCLUDED,3,1,1
2212,44,19:21:30,1,,,,,,,,EXCLUDED,3,1,1
2212,45,19:22:00,1,,,,,,,,EXCLUDED,3,1,1
2212,46,19:22:30,1,,,,,,,,EXCLUDED,3,1,1
2212,47,19:23:00,1,,,,,,,,EXCLUDED,3,1,1
2212,48,19:23:30,1,,,,,,,,EXCLUDED,3,1,1
2212,49,19:24:00,1,,,,,,,,EXCLUDED,3,1,1
2212,50,19:24:30,1,,,,,,,,EXCLUDED,3,1,1
2212,51,19:25:00,1,,,,,,,,EXCLUDED,3,1,1
2212,52,19:25:30,1,,,,,,,,EXCLUDED,3,1,1
2212,53,19:26:00,1,,,,,,,,EXCLUDED,3,1,1
2212,54,19:26:30,1,,,,,,,,EXCLUDED,3,1,1
2212,55,19:27:00,1,,,,,,,,EXCLUDED,3,1,1
2212,56,19:27:30,1,,,,,,,,EXCLUDED,3,1,1
2212,57,19:28:00,1,,,,,,,,EXCLUDED,3,1,1
2212,58,19:28:30,1,,,,,,,,EXCLUDED,3,1,1
2212,59,19:29:00,1,,,,,,,,EXCLUDED,3,1,1
2212,60,19:29:30,1,,,,,,,,EXCLUDED,3,1,1
2212,61,19:30:00,1,,,,,,,,EXCLUDED,3,1,1
2212,62,19:30:30,1,,,,,,,,EXCLUDED,3,1,1
2212,63,19:31:00,1,,,,,,,,EXCLUDED,3,1,1
2212,64,19:31:30,1,,,,,,,,EXCLUDED,3,1,1
2212,65,19:32:00,1,,,,,,,,EXCLUDED,3,1,1
2212,66,19:32:30,1,,,,,,,,EXCLUDED,3,1,1
2212,67,19:33:00,1,,,,,,,,EXCLUDED,3,1,1
2212,68,19:33:30,1,,,,,,,,EXCLUDED,3,1,1
2212,69,19:34:00,1,,,,,,,,EXCLUDED,3,1,1
2212,70,19:34:30,1,,,,,,,,EXCLUDED,3,1,1
2212,71,19:35:00,1,,,,,,,,EXCLUDED,3,1,1
2212,72,19:35:30,1,,,,,,,,EXCLUDED,3,1,1
2212,73,19:36:00,1,,,,,,,,EXCLUDED,3,1,1
2212,74,19:36:30,1,,,,,,,,EXCLUDED,3,1,1
2212,75,19:37:00,1,,,,,,,,EXCLUDED,3,1,1
2212,76,19:37:30,1,,,,,,,,EXCLUDED,3,1,1
2212,77,19:38:00,1,,,,,,,,EXCLUDED,3,1,1
2212,78,19:38:30,1,,,,,,,,EXCLUDED,3,1,1
2212,79,19:39:00,1,,,,,,,,EXCLUDED,3,1,1
2212,80,19:39:30,1,,,,,,,,EXCLUDED,3,1,1
2212,81,19:40:00,1,,,,,,,,EXCLUDED,3,1,1
2212,82,19:40:30,1,,,,,,,,EXCLUDED,3,1,1
2212,83,19:41:00,1,,,,,,,,EXCLUDED,3,1,1
2212,84,19:41:30,1,,,,,,,,EXCLUDED,3,1,1
2212,85,19:42:00,1,,,,,,,,EXCLUDED,3,1,1
2212,86,19:42:30,1,,,,,,,,EXCLUDED,3,1,1
2212,87,19:43:00,1,,,,,,,,EXCLUDED,3,1,1
2212,88,19:43:30,1,,,,,,,,EXCLUDED,3,1,1
2212,89,19:44:00,1,,,,,,,,EXCLUDED,3,1,1
2212,90,19:44:30,1,,,,,,,,EXCLUDED,3,1,1
2212,91,19:45:00,1,,,,,,,,EXCLUDED,3,1,1
2212,92,19:45:30,1,,,,,,,,EXCLUDED,3,1,1
2212,93,19:46:00,1,,,,,,,,EXCLUDED,3,1,1
2212,94,19:46:30,1,,,,,,,,EXCLUDED,3,1,1
2212,95,19:47:00,1,,,,,,,,EXCLUDED,3,1,1
2212,96,19:47:30,1,,,,,,,,EXCLUDED,3,1,1
2212,97,19:48:00,1,,,,,,,,EXCLUDED,3,1,1
2212,98,19:48:30,1,,,,,,,,EXCLUDED,3,1,1
2212,99,19:49:00,1,,,,,,,,EXCLUDED,3,1,1
2212,100,19:49:30,1,,,,,,,,EXCLUDED,3,1,1
2212,101,19:50:00,1,,,,,,,,EXCLUDED,3,1,1
2212,102,19:50:30,1,,,,,,,,EXCLUDED,3,1,1
2212,103,19:51:00,1,,,,,,,,EXCLUDED,3,1,1
2212,104,19:51:30,1,,,,,,,,EXCLUDED,3,1,1
2212,105,19:52:00,1,,,,,,,,EXCLUDED,3,1,1
2212,106,19:52:30,1,,,,,,,,EXCLUDED,3,1,1
